,team,date,win,loss,ot,points,RW,ROW,SOW,goals,goals_against,power_play,penalty_kill,net_ppp,net_pkp,shots,shots_against,FOWp
6229,Tampa Bay Lightning,2023/04/05@ NYR,0,1,0,0,0,0,0,3,6,33.3,60.0,33.3,60.0,31.0,37.0,55.3
6230,Tampa Bay Lightning,2023/10/24vs CAR,1,0,0,2,1,1,0,3,0,25.0,100.0,25.0,100.0,23.0,32.0,51.9
6231,Tampa Bay Lightning,2023/12/02@ DAL,0,1,0,0,0,0,0,1,8,16.7,0.0,16.7,0.0,33.0,34.0,55.0
6232,Tampa Bay Lightning,2023/01/28vs LAK,1,0,0,2,1,1,0,5,2,0.0,100.0,0.0,100.0,25.0,28.0,58.6
6233,Tampa Bay Lightning,2021/11/30@ STL,0,0,1,1,0,0,0,3,3,33.3,66.7,33.3,66.7,33.0,33.0,47.5
6234,Tampa Bay Lightning,2022/01/18@ LAK,1,0,0,2,1,1,0,6,4,33.3,66.7,0.0,100.0,25.0,36.0,50.0
6235,Tampa Bay Lightning,2021/12/11@ OTT,0,1,0,0,0,0,0,0,4,0.0,50.0,0.0,50.0,25.0,23.0,54.6
6236,Tampa Bay Lightning,2022/04/26vs CBJ,1,0,0,2,1,1,0,4,1,50.0,66.7,50.0,66.7,32.0,21.0,50.0
6237,Tampa Bay Lightning,2024/03/19@ VGK,1,0,0,2,1,1,0,5,3,25.0,100.0,25.0,133.3,21.0,27.0,52.3
6238,Tampa Bay Lightning,2022/11/15vs DAL,1,0,0,2,0,1,0,5,4,20.0,0.0,0.0,0.0,38.0,32.0,51.3
6239,Tampa Bay Lightning,2023/03/05@ CAR,0,1,0,0,0,0,0,0,6,0.0,20.0,0.0,20.0,14.0,38.0,45.9
6240,Tampa Bay Lightning,2022/01/15vs DAL,1,0,0,2,1,1,0,3,1,33.3,100.0,33.3,100.0,29.0,20.0,50.9
6241,Tampa Bay Lightning,2022/12/06vs DET,0,1,0,0,0,0,0,2,4,0.0,100.0,0.0,100.0,46.0,26.0,56.0
6242,Tampa Bay Lightning,2023/11/14@ STL,0,1,0,0,0,0,0,0,5,0.0,--,0.0,--,30.0,29.0,45.1
6243,Tampa Bay Lightning,2024/02/13@ BOS,1,0,0,2,0,0,1,2,2,33.3,100.0,33.3,100.0,25.0,38.0,49.1
6244,Tampa Bay Lightning,2021/10/25@ BUF,0,1,0,0,0,0,0,1,5,0.0,100.0,0.0,100.0,36.0,25.0,45.1
6245,Tampa Bay Lightning,2023/03/28@ CAR,1,0,0,2,1,1,0,4,0,0.0,100.0,0.0,100.0,21.0,31.0,48.2
6246,Tampa Bay Lightning,2024/01/18vs MIN,1,0,0,2,1,1,0,7,3,100.0,100.0,100.0,100.0,38.0,33.0,64.2
6247,Tampa Bay Lightning,2022/04/01vs CHI,1,0,0,2,1,1,0,5,2,0.0,75.0,0.0,75.0,43.0,23.0,45.7
6248,Tampa Bay Lightning,2022/11/28@ BUF,1,0,0,2,0,1,0,6,5,75.0,100.0,75.0,100.0,25.0,37.0,60.0
6249,Tampa Bay Lightning,2023/11/22vs WPG,0,0,1,1,0,0,0,2,3,100.0,50.0,100.0,50.0,33.0,32.0,52.4
6250,Tampa Bay Lightning,2022/03/22@ CAR,0,1,0,0,0,0,0,2,3,0.0,50.0,0.0,50.0,29.0,41.0,62.9
6251,Tampa Bay Lightning,2023/11/30vs PIT,0,1,0,0,0,0,0,2,4,50.0,100.0,50.0,100.0,41.0,29.0,37.8
6252,Tampa Bay Lightning,2022/03/29vs CAR,1,0,0,2,0,1,0,4,3,75.0,100.0,75.0,100.0,32.0,19.0,52.5
6253,Tampa Bay Lightning,2021/11/28@ MIN,0,1,0,0,0,0,0,2,4,0.0,100.0,0.0,100.0,30.0,37.0,58.5
6254,Tampa Bay Lightning,2022/12/08vs NSH,1,0,0,2,1,1,0,5,2,50.0,100.0,0.0,150.0,33.0,36.0,44.8
6255,Tampa Bay Lightning,2022/01/02@ NYR,0,1,0,0,0,0,0,0,4,0.0,33.3,0.0,33.3,38.0,21.0,38.8
6256,Tampa Bay Lightning,2022/04/29@ NYI,1,0,0,2,1,1,0,6,4,100.0,0.0,100.0,0.0,34.0,37.0,50.9
6257,Tampa Bay Lightning,2022/11/29@ BOS,0,1,0,0,0,0,0,1,3,50.0,0.0,50.0,0.0,28.0,26.0,54.0
6258,Tampa Bay Lightning,2023/10/26vs SJS,1,0,0,2,1,1,0,6,0,25.0,100.0,25.0,100.0,31.0,23.0,38.5
6259,Tampa Bay Lightning,2024/02/15vs COL,1,0,0,2,1,1,0,6,3,0.0,66.7,0.0,66.7,39.0,31.0,56.9
6260,Tampa Bay Lightning,2021/12/14vs LAK,1,0,0,2,0,1,0,3,2,0.0,50.0,0.0,50.0,30.0,30.0,48.9
6261,Tampa Bay Lightning,2023/12/12@ VAN,0,1,0,0,0,0,0,1,4,0.0,50.0,0.0,50.0,29.0,22.0,51.0
6262,Tampa Bay Lightning,2024/01/27vs NJD,1,0,0,2,1,1,0,6,3,0.0,100.0,0.0,100.0,42.0,24.0,50.9
6263,Tampa Bay Lightning,2023/04/06@ NYI,0,1,0,0,0,0,0,1,6,0.0,100.0,0.0,100.0,31.0,42.0,39.1
6264,Tampa Bay Lightning,2023/11/16@ CHI,1,0,0,2,1,1,0,4,2,33.3,50.0,33.3,50.0,32.0,14.0,41.4
6265,Tampa Bay Lightning,2021/12/05@ PHI,1,0,0,2,1,1,0,7,1,50.0,66.7,50.0,100.0,27.0,39.0,50.9
6266,Tampa Bay Lightning,2022/04/04vs TOR,0,1,0,0,0,0,0,2,6,0.0,100.0,0.0,100.0,34.0,39.0,57.4
6267,Tampa Bay Lightning,2024/03/21@ SJS,1,0,0,2,1,1,0,4,1,33.3,100.0,33.3,100.0,21.0,22.0,52.1
6268,Tampa Bay Lightning,2022/02/26@ NSH,1,0,0,2,1,1,0,3,2,50.0,50.0,50.0,50.0,33.0,28.0,40.7
6269,Tampa Bay Lightning,2022/02/01vs SJS,1,0,0,2,0,1,0,3,2,25.0,66.7,25.0,66.7,32.0,21.0,46.7
6270,Tampa Bay Lightning,2021/11/04@ TOR,0,0,1,1,0,0,0,1,2,0.0,66.7,0.0,66.7,25.0,34.0,49.1
6271,Tampa Bay Lightning,2022/10/29@ SJS,1,0,0,2,1,1,0,4,3,0.0,66.7,0.0,66.7,26.0,27.0,54.6
6272,Tampa Bay Lightning,2023/02/09vs COL,1,0,0,2,1,1,0,5,0,66.7,100.0,66.7,100.0,32.0,30.0,69.4
6273,Tampa Bay Lightning,2021/11/20vs NJD,0,1,0,0,0,0,0,3,5,25.0,100.0,25.0,100.0,34.0,27.0,57.1
6274,Tampa Bay Lightning,2024/03/16@ FLA,1,0,0,2,1,1,0,5,3,14.3,85.7,0.0,85.7,16.0,50.0,54.3
6275,Tampa Bay Lightning,2023/03/18vs MTL,1,0,0,2,1,1,0,5,3,50.0,50.0,50.0,50.0,41.0,21.0,61.7
6276,Tampa Bay Lightning,2023/02/14@ COL,1,0,0,2,0,0,1,3,3,0.0,100.0,0.0,100.0,35.0,46.0,53.7
6277,Tampa Bay Lightning,2023/11/11vs CAR,0,1,0,0,0,0,0,0,4,0.0,66.7,0.0,66.7,22.0,32.0,55.9
6278,Tampa Bay Lightning,2022/10/11@ NYR,0,1,0,0,0,0,0,1,3,16.7,75.0,0.0,75.0,26.0,39.0,36.2
6279,Tampa Bay Lightning,2022/11/01vs OTT,1,0,0,2,1,1,0,4,3,12.5,100.0,0.0,100.0,34.0,15.0,45.1
6280,Tampa Bay Lightning,2023/12/30vs NYR,0,1,0,0,0,0,0,1,5,33.3,50.0,33.3,50.0,35.0,21.0,53.6
6281,Tampa Bay Lightning,2024/01/13vs ANA,1,0,0,2,1,1,0,5,1,100.0,66.7,100.0,66.7,41.0,20.0,50.0
6282,Tampa Bay Lightning,2023/04/08@ OTT,0,1,0,0,0,0,0,4,7,60.0,75.0,60.0,75.0,24.0,40.0,41.4
6283,Tampa Bay Lightning,2023/11/20vs BOS,1,0,0,2,0,1,0,5,4,16.7,100.0,16.7,100.0,47.0,27.0,55.0
6284,Tampa Bay Lightning,2023/03/02vs PIT,0,0,1,1,0,0,0,4,5,40.0,100.0,40.0,100.0,31.0,32.0,50.0
6285,Tampa Bay Lightning,2022/01/22@ SJS,1,0,0,2,1,1,0,7,1,50.0,100.0,50.0,100.0,31.0,28.0,60.8
6286,Tampa Bay Lightning,2023/03/16@ NJD,1,0,0,2,0,0,1,3,3,33.3,75.0,33.3,75.0,24.0,35.0,40.4
6287,Tampa Bay Lightning,2022/10/25@ LAK,0,1,0,0,0,0,0,2,4,0.0,75.0,0.0,75.0,25.0,33.0,45.1
6288,Tampa Bay Lightning,2022/03/24@ BOS,0,1,0,0,0,0,0,2,3,0.0,100.0,0.0,120.0,24.0,39.0,43.6
6289,Tampa Bay Lightning,2023/04/13vs DET,1,0,0,2,1,1,0,5,0,50.0,100.0,50.0,100.0,32.0,32.0,64.2
6290,Tampa Bay Lightning,2021/12/16vs OTT,1,0,0,2,1,1,0,2,1,20.0,100.0,20.0,100.0,27.0,26.0,50.0
6291,Tampa Bay Lightning,2022/01/29vs VGK,0,0,1,1,0,0,0,2,2,0.0,100.0,0.0,100.0,29.0,27.0,46.3
6292,Tampa Bay Lightning,2023/11/04@ OTT,1,0,0,2,1,1,0,6,4,33.3,75.0,33.3,75.0,38.0,28.0,55.2
6293,Tampa Bay Lightning,2022/03/19vs NYR,0,1,0,0,0,0,0,1,2,33.3,83.3,33.3,83.3,29.0,27.0,56.0
6294,Tampa Bay Lightning,2023/12/04vs DAL,1,0,0,2,1,1,0,4,0,0.0,100.0,0.0,100.0,23.0,25.0,40.4
6295,Tampa Bay Lightning,2023/11/07@ MTL,1,0,0,2,1,1,0,5,3,40.0,83.3,40.0,83.3,32.0,26.0,47.4
6296,Tampa Bay Lightning,2023/04/01vs NYI,1,0,0,2,1,1,0,5,0,50.0,100.0,50.0,100.0,32.0,38.0,61.4
6297,Tampa Bay Lightning,2024/01/20@ BUF,1,0,0,2,1,1,0,3,1,0.0,100.0,0.0,150.0,16.0,27.0,53.1
6298,Tampa Bay Lightning,2023/12/23@ WSH,1,0,0,2,0,0,1,1,1,0.0,100.0,0.0,100.0,20.0,34.0,63.0
6299,Tampa Bay Lightning,2023/03/21@ MTL,0,1,0,0,0,0,0,2,3,50.0,100.0,50.0,100.0,33.0,20.0,57.5
6300,Tampa Bay Lightning,2022/10/11@ NYR,0,1,0,0,0,0,0,1,3,16.7,75.0,0.0,75.0,26.0,39.0,36.2
6301,Tampa Bay Lightning,2024/02/25@ NJD,1,0,0,2,1,1,0,4,1,0.0,75.0,0.0,75.0,27.0,19.0,42.9
6302,Tampa Bay Lightning,2024/03/19@ VGK,1,0,0,2,1,1,0,5,3,25.0,100.0,25.0,133.3,21.0,27.0,52.3
6303,Tampa Bay Lightning,2022/10/22vs NYI,1,0,0,2,1,1,0,5,3,0.0,100.0,0.0,100.0,26.0,35.0,57.4
6304,Tampa Bay Lightning,2023/11/20vs BOS,1,0,0,2,0,1,0,5,4,16.7,100.0,16.7,100.0,47.0,27.0,55.0
6305,Tampa Bay Lightning,2023/02/26@ PIT,0,1,0,0,0,0,0,3,7,33.3,50.0,33.3,50.0,29.0,36.0,45.5
6306,Tampa Bay Lightning,2023/11/14@ STL,0,1,0,0,0,0,0,0,5,0.0,--,0.0,--,30.0,29.0,45.1
6307,Tampa Bay Lightning,2023/03/28@ CAR,1,0,0,2,1,1,0,4,0,0.0,100.0,0.0,100.0,21.0,31.0,48.2
6308,Tampa Bay Lightning,2022/12/06vs DET,0,1,0,0,0,0,0,2,4,0.0,100.0,0.0,100.0,46.0,26.0,56.0
6309,Tampa Bay Lightning,2022/04/02vs MTL,0,0,1,1,0,0,0,4,4,66.7,100.0,66.7,150.0,41.0,31.0,46.8
6310,Tampa Bay Lightning,2022/12/31vs ARI,1,0,0,2,1,1,0,5,3,66.7,100.0,66.7,100.0,35.0,31.0,65.4
6311,Tampa Bay Lightning,2022/03/10@ CGY,0,1,0,0,0,0,0,1,4,0.0,75.0,0.0,75.0,31.0,32.0,50.0
6312,Tampa Bay Lightning,2021/11/26vs SEA,1,0,0,2,1,1,0,3,0,0.0,100.0,0.0,100.0,26.0,17.0,48.7
6313,Tampa Bay Lightning,2023/11/22vs WPG,0,0,1,1,0,0,0,2,3,100.0,50.0,100.0,50.0,33.0,32.0,52.4
6314,Tampa Bay Lightning,2022/03/08@ WPG,0,1,0,0,0,0,0,4,7,0.0,75.0,-33.3,75.0,24.0,33.0,55.1
6315,Tampa Bay Lightning,2022/03/26@ DET,1,0,0,2,0,1,0,2,1,66.7,100.0,66.7,100.0,36.0,27.0,63.9
6316,Tampa Bay Lightning,2021/10/28vs ARI,1,0,0,2,1,1,0,5,1,25.0,100.0,25.0,100.0,28.0,25.0,39.3
6317,Tampa Bay Lightning,2021/11/23vs PHI,1,0,0,2,1,1,0,4,0,0.0,100.0,0.0,100.0,35.0,34.0,44.1
6318,Tampa Bay Lightning,2023/11/18vs EDM,1,0,0,2,1,1,0,6,4,50.0,100.0,25.0,100.0,24.0,42.0,57.6
6319,Tampa Bay Lightning,2023/11/11vs CAR,0,1,0,0,0,0,0,0,4,0.0,66.7,0.0,66.7,22.0,32.0,55.9
6320,Tampa Bay Lightning,2022/04/29@ NYI,1,0,0,2,1,1,0,6,4,100.0,0.0,100.0,0.0,34.0,37.0,50.9
6321,Tampa Bay Lightning,2022/11/15vs DAL,1,0,0,2,0,1,0,5,4,20.0,0.0,0.0,0.0,38.0,32.0,51.3
6322,Tampa Bay Lightning,2024/01/18vs MIN,1,0,0,2,1,1,0,7,3,100.0,100.0,100.0,100.0,38.0,33.0,64.2
6323,Tampa Bay Lightning,2022/04/04vs TOR,0,1,0,0,0,0,0,2,6,0.0,100.0,0.0,100.0,34.0,39.0,57.4
6324,Tampa Bay Lightning,2022/02/11@ ARI,1,0,0,2,1,1,0,4,3,0.0,100.0,0.0,100.0,32.0,19.0,52.9
6325,Tampa Bay Lightning,2024/01/23@ PHI,1,0,0,2,1,1,0,6,3,66.7,50.0,66.7,50.0,21.0,32.0,44.2
6326,Tampa Bay Lightning,2021/10/14@ DET,1,0,0,2,0,1,0,7,6,42.9,80.0,42.9,80.0,48.0,26.0,53.6
6327,Tampa Bay Lightning,2023/12/21vs VGK,1,0,0,2,1,1,0,5,4,50.0,75.0,50.0,75.0,36.0,34.0,51.8
6328,Tampa Bay Lightning,2023/10/30vs SEA,0,0,1,1,0,0,0,3,4,50.0,33.3,50.0,33.3,37.0,43.0,60.0
6329,Tampa Bay Lightning,2024/02/07@ NYR,0,1,0,0,0,0,0,1,3,0.0,100.0,0.0,100.0,18.0,24.0,50.0
6330,Tampa Bay Lightning,2024/02/24@ NYI,1,0,0,2,1,1,0,4,2,33.3,80.0,33.3,80.0,21.0,34.0,50.9
6331,Tampa Bay Lightning,2022/01/08vs BOS,0,1,0,0,0,0,0,2,5,0.0,100.0,0.0,100.0,29.0,30.0,45.9
6332,Tampa Bay Lightning,2023/02/21vs ANA,1,0,0,2,1,1,0,6,1,40.0,100.0,40.0,100.0,44.0,25.0,61.8
6333,Tampa Bay Lightning,2023/01/26vs BOS,1,0,0,2,1,1,0,3,2,33.3,100.0,33.3,100.0,35.0,39.0,54.0
6334,Tampa Bay Lightning,2022/01/13vs VAN,1,0,0,2,1,1,0,4,2,33.3,100.0,33.3,100.0,21.0,26.0,48.1
6335,Tampa Bay Lightning,2023/11/02@ CBJ,0,1,0,0,0,0,0,2,4,0.0,100.0,0.0,100.0,29.0,28.0,54.6
6336,Tampa Bay Lightning,2023/01/10vs CBJ,1,0,0,2,1,1,0,6,3,75.0,100.0,75.0,100.0,46.0,24.0,66.7
6337,Tampa Bay Lightning,2021/10/16@ WSH,1,0,0,2,0,1,0,2,1,0.0,100.0,0.0,100.0,24.0,33.0,51.8
6338,Tampa Bay Lightning,2022/01/11@ BUF,1,0,0,2,1,1,0,6,1,50.0,75.0,50.0,75.0,36.0,18.0,45.8
6339,Tampa Bay Lightning,2021/12/30@ FLA,0,1,0,0,0,0,0,3,9,25.0,66.7,0.0,66.7,42.0,37.0,55.9
6340,Tampa Bay Lightning,2024/03/27vs BOS,1,0,0,2,1,1,0,3,1,0.0,100.0,0.0,100.0,31.0,24.0,55.1
6341,Tampa Bay Lightning,2024/03/30vs NYI,1,0,0,2,1,1,0,4,1,100.0,100.0,100.0,100.0,40.0,28.0,57.1
6342,Tampa Bay Lightning,2024/03/07vs CGY,0,1,0,0,0,0,0,3,6,0.0,100.0,0.0,100.0,22.0,24.0,69.8
6343,Tampa Bay Lightning,2023/11/06@ TOR,0,0,1,1,0,0,0,5,6,66.7,100.0,66.7,100.0,31.0,34.0,54.2
6344,Tampa Bay Lightning,2023/12/07@ NSH,0,1,0,0,0,0,0,1,5,0.0,33.3,0.0,33.3,33.0,30.0,52.7
6345,Tampa Bay Lightning,2024/01/06@ BOS,0,1,0,0,0,0,0,3,7,0.0,75.0,-25.0,75.0,26.0,26.0,48.0
6346,Tampa Bay Lightning,2022/04/23vs NSH,1,0,0,2,1,1,0,6,2,100.0,50.0,100.0,50.0,39.0,21.0,44.3
6347,Tampa Bay Lightning,2021/10/12vs PIT,0,1,0,0,0,0,0,2,6,0.0,100.0,0.0,100.0,28.0,35.0,50.7
6348,Tampa Bay Lightning,2022/11/21vs BOS,0,1,0,0,0,0,0,3,5,33.3,50.0,33.3,50.0,35.0,29.0,48.0
6349,Tampa Bay Lightning,2023/10/15@ OTT,0,1,0,0,0,0,0,2,5,0.0,100.0,0.0,100.0,24.0,38.0,57.6
6350,Tampa Bay Lightning,2022/12/03vs TOR,1,0,0,2,0,1,0,4,3,33.3,80.0,16.7,80.0,33.0,39.0,39.3
6351,Tampa Bay Lightning,2023/02/11@ DAL,1,0,0,2,1,1,0,3,1,0.0,100.0,0.0,100.0,31.0,29.0,49.1
6352,Tampa Bay Lightning,2021/12/21@ VGK,1,0,0,2,1,1,0,4,3,50.0,50.0,50.0,50.0,19.0,41.0,62.5
6353,Tampa Bay Lightning,2023/03/19vs NJD,0,1,0,0,0,0,0,2,5,0.0,100.0,0.0,100.0,24.0,39.0,37.7
6354,Tampa Bay Lightning,2022/12/15vs CBJ,1,0,0,2,1,1,0,4,1,0.0,100.0,0.0,100.0,29.0,25.0,48.2
6355,Tampa Bay Lightning,2022/03/06@ CHI,1,0,0,2,1,1,0,6,3,0.0,100.0,0.0,100.0,32.0,27.0,56.5
6356,Tampa Bay Lightning,2022/03/03vs PIT,0,1,0,0,0,0,0,1,5,0.0,66.7,0.0,66.7,21.0,40.0,49.2
6357,Tampa Bay Lightning,2023/10/10vs NSH,1,0,0,2,1,1,0,5,3,40.0,75.0,40.0,75.0,34.0,31.0,56.7
6358,Tampa Bay Lightning,2024/02/10@ CBJ,1,0,0,2,1,1,0,4,2,66.7,66.7,66.7,66.7,37.0,35.0,54.7
6359,Tampa Bay Lightning,2024/02/19vs OTT,0,1,0,0,0,0,0,2,4,--,100.0,--,100.0,25.0,28.0,51.5
6360,Tampa Bay Lightning,2023/01/12vs VAN,1,0,0,2,1,1,0,5,4,66.7,66.7,66.7,66.7,35.0,40.0,48.6
6361,Tampa Bay Lightning,2023/01/14@ STL,1,0,0,2,1,1,0,4,2,50.0,100.0,50.0,100.0,30.0,25.0,58.2
6362,Tampa Bay Lightning,2022/02/10@ COL,0,1,0,0,0,0,0,2,3,0.0,100.0,0.0,100.0,38.0,47.0,48.5
6363,Tampa Bay Lightning,2021/10/23vs COL,0,0,1,1,0,0,0,3,3,0.0,83.3,0.0,83.3,32.0,27.0,52.3
6364,Tampa Bay Lightning,2021/11/15vs NYI,1,0,0,2,1,1,0,4,1,25.0,100.0,25.0,100.0,28.0,26.0,44.4
6365,Tampa Bay Lightning,2024/02/17vs FLA,0,1,0,0,0,0,0,2,9,25.0,25.0,25.0,25.0,30.0,30.0,48.2
6366,Tampa Bay Lightning,2022/11/11@ WSH,0,1,0,0,0,0,0,1,5,0.0,100.0,0.0,100.0,29.0,24.0,62.2
6367,Tampa Bay Lightning,2023/11/24@ CAR,1,0,0,2,1,1,0,8,2,80.0,83.3,80.0,83.3,14.0,24.0,41.1
6368,Tampa Bay Lightning,2024/01/02@ WPG,0,1,0,0,0,0,0,2,4,66.7,100.0,66.7,100.0,34.0,28.0,53.3
6369,Tampa Bay Lightning,2022/10/18vs PHI,0,1,0,0,0,0,0,2,3,66.7,50.0,66.7,50.0,38.0,24.0,62.3
6370,Tampa Bay Lightning,2022/12/01@ PHI,1,0,0,2,1,1,0,4,1,33.3,100.0,33.3,100.0,27.0,22.0,65.2
6371,Tampa Bay Lightning,2023/01/24vs MIN,1,0,0,2,1,1,0,4,2,20.0,75.0,0.0,75.0,39.0,35.0,54.4
6372,Tampa Bay Lightning,2024/03/24@ ANA,1,0,0,2,0,1,0,3,2,0.0,100.0,0.0,100.0,27.0,32.0,54.7
6373,Tampa Bay Lightning,2022/12/10vs FLA,1,0,0,2,1,1,0,4,1,0.0,100.0,0.0,100.0,38.0,25.0,47.4
6374,Tampa Bay Lightning,2023/10/17@ BUF,0,0,1,1,0,0,0,2,3,0.0,100.0,0.0,100.0,25.0,31.0,49.1
6375,Tampa Bay Lightning,2023/02/06@ FLA,0,1,0,0,0,0,0,1,7,0.0,50.0,0.0,50.0,33.0,49.0,53.2
6376,Tampa Bay Lightning,2021/12/09@ TOR,1,0,0,2,1,1,0,5,3,33.3,0.0,33.3,0.0,27.0,38.0,33.3
6377,Tampa Bay Lightning,2022/11/08vs EDM,0,1,0,0,0,0,0,2,3,0.0,50.0,-20.0,50.0,37.0,29.0,53.3
6378,Tampa Bay Lightning,2021/11/13vs FLA,1,0,0,2,0,1,0,3,2,100.0,100.0,100.0,100.0,24.0,28.0,45.6
6379,Tampa Bay Lightning,2023/01/16@ SEA,1,0,0,2,1,1,0,4,1,0.0,100.0,0.0,100.0,31.0,23.0,60.5
6380,Tampa Bay Lightning,2022/10/26@ ANA,1,0,0,2,1,1,0,4,2,33.3,100.0,33.3,100.0,30.0,21.0,45.3
6381,Tampa Bay Lightning,2024/01/04@ MIN,1,0,0,2,1,1,0,4,1,33.3,100.0,33.3,100.0,30.0,23.0,43.1
6382,Tampa Bay Lightning,2021/10/19vs FLA,0,1,0,0,0,0,0,1,4,0.0,66.7,0.0,66.7,31.0,32.0,60.9
6383,Tampa Bay Lightning,2023/12/06vs PIT,1,0,0,2,1,1,0,3,1,50.0,100.0,50.0,100.0,27.0,25.0,40.7
6384,Tampa Bay Lightning,2021/12/04@ BOS,1,0,0,2,0,1,0,3,2,0.0,100.0,0.0,200.0,25.0,39.0,41.8
6385,Tampa Bay Lightning,2021/11/18@ PHI,1,0,0,2,0,0,1,3,3,33.3,100.0,33.3,100.0,32.0,30.0,48.2
6386,Tampa Bay Lightning,2023/10/14@ DET,0,1,0,0,0,0,0,4,6,50.0,100.0,50.0,100.0,25.0,42.0,54.0
6387,Tampa Bay Lightning,2023/02/23vs BUF,0,0,1,1,0,0,0,5,6,33.3,50.0,0.0,50.0,41.0,23.0,45.3
6388,Tampa Bay Lightning,2023/03/12vs WPG,0,1,0,0,0,0,0,2,3,0.0,50.0,0.0,100.0,35.0,22.0,45.1
6389,Tampa Bay Lightning,2024/04/01vs DET,0,1,0,0,0,0,0,2,4,33.3,100.0,33.3,133.3,36.0,32.0,49.2
6390,Tampa Bay Lightning,2023/02/07vs SJS,0,0,1,1,0,0,0,3,4,16.7,33.3,16.7,33.3,37.0,22.0,51.5
6391,Tampa Bay Lightning,2021/10/26@ PIT,1,0,0,2,1,1,0,5,1,0.0,75.0,0.0,75.0,31.0,29.0,51.8
6392,Tampa Bay Lightning,2021/11/09vs CAR,0,0,1,1,0,0,0,1,2,0.0,80.0,0.0,80.0,18.0,31.0,35.0
6393,Tampa Bay Lightning,2024/03/02vs MTL,1,0,0,2,0,0,1,3,3,0.0,100.0,0.0,150.0,29.0,31.0,50.9
6394,Tampa Bay Lightning,2023/01/21@ CGY,0,1,0,0,0,0,0,3,6,0.0,75.0,0.0,75.0,24.0,41.0,64.5
6395,Tampa Bay Lightning,2023/01/19@ EDM,0,1,0,0,0,0,0,3,5,0.0,75.0,0.0,75.0,31.0,34.0,55.0
6396,Tampa Bay Lightning,2023/03/09vs VGK,0,0,1,1,0,0,0,3,4,20.0,50.0,0.0,50.0,37.0,21.0,47.8
6397,Tampa Bay Lightning,2023/11/09vs CHI,0,1,0,0,0,0,0,3,5,25.0,80.0,25.0,80.0,33.0,29.0,64.2
6398,Tampa Bay Lightning,2022/04/10vs BUF,1,0,0,2,1,1,0,5,0,0.0,100.0,0.0,100.0,28.0,28.0,60.4
6399,Tampa Bay Lightning,2023/11/28@ ARI,0,1,0,0,0,0,0,1,3,0.0,100.0,0.0,100.0,31.0,27.0,50.0
6400,Tampa Bay Lightning,2023/12/27vs FLA,0,1,0,0,0,0,0,2,3,0.0,100.0,-33.3,100.0,29.0,31.0,46.2
6401,Tampa Bay Lightning,2021/12/07@ MTL,1,0,0,2,1,1,0,3,2,0.0,100.0,0.0,100.0,27.0,23.0,49.0
6402,Tampa Bay Lightning,2023/12/14@ EDM,1,0,0,2,1,1,0,7,4,50.0,50.0,0.0,50.0,24.0,57.0,46.2
6403,Tampa Bay Lightning,2021/11/01vs WSH,1,0,0,2,1,1,0,3,2,25.0,75.0,25.0,75.0,26.0,33.0,57.4
6404,Tampa Bay Lightning,2023/12/16@ CGY,0,1,0,0,0,0,0,2,4,100.0,100.0,100.0,100.0,33.0,26.0,64.3
6405,Tampa Bay Lightning,2023/01/03@ CHI,1,0,0,2,1,1,0,4,1,25.0,80.0,25.0,100.0,29.0,26.0,44.3
6406,Tampa Bay Lightning,2022/02/15@ NJD,1,0,0,2,1,1,0,6,3,0.0,66.7,0.0,66.7,32.0,25.0,52.4
6407,Tampa Bay Lightning,2024/01/21@ DET,0,1,0,0,0,0,0,1,2,0.0,100.0,0.0,100.0,28.0,35.0,49.2
6408,Tampa Bay Lightning,2022/11/25vs STL,1,0,0,2,1,1,0,5,2,50.0,66.7,50.0,66.7,27.0,27.0,45.8
6409,Tampa Bay Lightning,2023/12/02@ DAL,0,1,0,0,0,0,0,1,8,16.7,0.0,16.7,0.0,33.0,34.0,55.0
6410,Tampa Bay Lightning,2023/03/11vs CHI,1,0,0,2,1,1,0,3,1,0.0,100.0,0.0,100.0,37.0,23.0,57.1
6411,Tampa Bay Lightning,2023/03/07vs PHI,1,0,0,2,1,1,0,5,2,50.0,100.0,50.0,100.0,39.0,35.0,62.5
6412,Tampa Bay Lightning,2023/03/25@ BOS,0,1,0,0,0,0,0,1,2,0.0,85.7,0.0,100.0,27.0,34.0,34.0
6413,Tampa Bay Lightning,2021/11/21vs MIN,1,0,0,2,0,0,1,4,4,25.0,75.0,25.0,75.0,24.0,32.0,45.3
6414,Tampa Bay Lightning,2022/12/28vs MTL,1,0,0,2,1,1,0,4,1,100.0,100.0,100.0,100.0,38.0,26.0,60.7
6415,Tampa Bay Lightning,2022/04/08vs BOS,0,0,1,1,0,0,0,1,2,0.0,100.0,0.0,100.0,29.0,37.0,51.8
6416,Tampa Bay Lightning,2023/12/19vs STL,1,0,0,2,1,1,0,6,1,33.3,66.7,33.3,66.7,33.0,29.0,57.5
6417,Tampa Bay Lightning,2022/11/05vs BUF,1,0,0,2,1,1,0,5,3,50.0,66.7,50.0,66.7,30.0,24.0,49.2
6418,Tampa Bay Lightning,2024/01/11vs NJD,1,0,0,2,0,1,0,4,3,0.0,100.0,0.0,200.0,20.0,30.0,48.9
6419,Tampa Bay Lightning,2022/03/27@ NYI,1,0,0,2,1,1,0,4,1,25.0,100.0,25.0,100.0,34.0,24.0,45.9
